1.000000 0.017558
2.000000 0.007513
3.000000 0.009008
4.000000 0.012018
5.000000 0.016173
6.000000 0.025543
7.000000 0.026055
8.000000 0.023531
9.000000 0.057039
10.000000 0.151521
11.000000 0.751770
12.000000 0.778693
13.000000 0.120235
14.000000 0.793913
