1.000000 0.031442
2.000000 0.034468
3.000000 0.043504
4.000000 0.063993
5.000000 0.098708
6.000000 0.123666
7.000000 0.108993
8.000000 0.138077
9.000000 0.161674
10.000000 0.246814
11.000000 13.156429
12.000000 0.493977
13.000000 0.731781
14.000000 0.473450
