1.000000 0.025889
2.000000 0.031790
3.000000 0.049082
4.000000 0.060019
5.000000 0.081099
6.000000 0.101679
7.000000 0.102416
8.000000 0.123156
9.000000 0.103619
10.000000 0.233553
11.000000 1.866970
12.000000 0.469103
13.000000 0.251005
14.000000 1.480269
