,height,height_lb,time
1,8.0,8.0,3.976995706558228
2,9.0,9.0,4.9820709228515625
3,10.0,10.0,7.0270702838897705
4,11.0,11.0,12.527007341384888
5,12.0,12.0,15.907601356506348
6,13.0,13.0,22.849014043807983
7,14.0,14.0,33.128902196884155
8,15.0,15.0,50.876028060913086
9,16.0,16.0,69.46248531341553
10,17.0,17.0,95.10760426521301
