,height,height_lb,time
1,8.0,8.0,1.4729185104370115
2,9.0,9.0,2.927400588989258
3,10.0,10.0,5.107628107070923
4,11.0,11.0,9.463706016540527
5,12.0,12.0,15.54085373878479
6,13.0,13.0,22.64148640632629
7,14.0,14.0,30.01086187362671
8,15.0,15.0,42.10965061187744
9,16.0,16.0,53.0792887210846
10,17.0,17.0,79.87957572937012
11,18.0,18.0,300.0
