,height,height_lb,time
1,8.0,8.0,0.2980024814605713
2,9.0,9.0,0.939000129699707
3,10.0,10.0,1.7849984169006348
4,11.0,11.0,2.82551908493042
5,12.0,12.0,1.956460952758789
6,13.0,13.0,2.312026023864746
7,14.0,14.0,4.083999872207642
8,15.0,15.0,30.42618703842163
9,16.0,16.0,7.843501329421997
10,17.0,17.0,217.6700541973114
